192,12,48,3
193,13,49
194,14,50,1
195,15,51
196,52,7
197,53
198,54,5
199,55
200,56,11,4
201,57,5
202,58,6,9
203,59,7
204,60,15
205,61
206,62,13
207,63
208,28,19
209,29
210,30,17
211,31
212,23
213
214,21
215
216,27,20
217,21
218,22,25
219,23
220,31
221
222,29
223
224,44,35,16
225,45,17
226,46,18,33
227,47,19
228,39,20
229,21
230,22,37
231,23
232,43,36,24
233,37,25
234,38,26,41
235,39,27
236,47,28
237,29
238,30,45
239,31
240,60,51
241,61
242,62,49
243,63
244,55
245
246,53
247
248,59,52
249,53
250,54,57
251,55
252,63
253
254,61
255
76,112,67
77,113
78,114,65
79,115
116,71
117
118,69
119
120,75,68
121,69
122,70,73
123,71
124,79
125
126,77
127
92,83
93
94,81
95
87

85

91,84
85
86,89
87
95

93

108,99,80
109,81
110,82,97
111,83
103,84
85
86,101
87
107,100,88
101,89
102,90,105
103,91
111,92
93
94,109
95
124,115
125
126,113
127
119

117

123,116
117
118,121
119
127

125

140,176,131,64
141,177,65
142,178,66,129
143,179,67
180,135,68
181,69
182,70,133
183,71
184,139,72,132
185,73,133
186,74,134,137
187,75,135
188,143,76
189,77
190,78,141
191,79
156,147,80
157,81
158,82,145
159,83
151,84
85
86,149
87
155,88,148
89,149
90,150,153
91,151
159,92
93
94,157
95
172,163,96,144
173,97,145
174,98,146,161
175,99,147
167,100,148
101,149
102,150,165
103,151
171,104,164,152
105,165,153
106,166,154,169
107,167,155
175,108,156
109,157
110,158,173
111,159
188,179,112
189,113
190,114,177
191,115
183,116
117
118,181
119
187,120,180
121,181
122,182,185
123,183
191,124
125
126,189
127
204,240,195
205,241
206,242,193
207,243
244,199
245
246,197
247
248,203,196
249,197
250,198,201
251,199
252,207
253
254,205
255
220,211
221
222,209
223
215

213

219,212
213
214,217
215
223

221

236,227,208
237,209
238,210,225
239,211
231,212
213
214,229
215
235,228,216
229,217
230,218,233
231,219
239,220
221
222,237
223
252,243
253
254,241
255
247

245

251,244
245
246,249
247
255

253
