1
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.9486832980505138
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.9486832980505138
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.9486832980505138
0.9486832980505138
0.9486832980505138
0.9486832980505138
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.9486832980505138
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.9486832980505138
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.9486832980505138
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.9486832980505138
0.9486832980505138
0.9486832980505138
0.9486832980505138
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.9486832980505138
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.9486832980505138
0.01
0.01
0.01
0.9486832980505138
0.01
0.01
0.01
0.9
0.01
0.01
0.01
0.9486832980505138
0.01
0.01
0.01
0.9486832980505138
0.01
0.01
0.01
0.9486832980505138
0.01
0.01
0.01
0.9
0.01
0.01
0.01
0.9486832980505138
0.01
0.9486832980505138
0.9486832980505138
0.9486832980505138
0.9486832980505138
0.9486832980505138
0.9486832980505138
0.9486832980505138
0.9486832980505138
0.9
0.9
0.9
0.9
0.9486832980505138
0.9486832980505138
0.9486832980505138
0.9486832980505138
0.01
0.01
0.9486832980505138
0.01
0.01
0.01
0.9486832980505138
0.01
0.01
0.01
0.9
0.01
0.01
0.01
0.9486832980505138
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.9486832980505138
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.9486832980505138
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.9486832980505138
0.9486832980505138
0.9486832980505138
0.9486832980505138
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.9486832980505138
0.01
0.01
0.01
0.01
0.01
